departement,categorie,indicateur,date,annee,nombre,taux,population,unite,rate_unit
6,Tentative vol sur un tiers,,2025-03-20,2025,,,,,
59,Agression sur un tiers,,2025-03-20,2025,,,,,
77,Agression Verbale,,2025-03-20,2025,,,,,
78,Agression Verbale,,2025-03-20,2025,,,,,
28,Vol,,2025-03-20,2025,,,,,
31,Agression Verbale,,2025-03-20,2025,,,,,
30,Evenement suspect,,2025-03-19,2025,,,,,
25,Divers,,2025-03-19,2025,,,,,
78,Vandalisme,,2025-03-19,2025,,,,,
23,Agression Verbale,,2025-03-19,2025,,,,,
60,Agression Verbale,,2025-03-18,2025,,,,,
59,Installation MENS,,2025-03-18,2025,,,,,
44,Vol,,2025-03-18,2025,,,,,
71,Agression Verbale,,2025-03-18,2025,,,,,
93,Vol,,2025-03-18,2025,,,,,
17,Agression Verbale,,2025-03-18,2025,,,,,
80,Braquage,,2025-03-18,2025,,,,,
91,Agression Verbale,,2025-03-17,2025,,,,,
78,Agression sur un tiers,,2025-03-17,2025,,,,,
59,Agression Verbale,,2025-03-17,2025,,,,,
1,Braquage,,2025-03-17,2025,,,,,
44,Vol,,2025-03-17,2025,,,,,
44,Vol,,2025-03-17,2025,,,,,
83,Agression Verbale,,2025-03-17,2025,,,,,
77,Bagarre,,2025-03-16,2025,,,,,
13,Vol sur un tiers,,2025-03-15,2025,,,,,
69,Agression Physique,,2025-03-15,2025,,,,,
54,Bagarre,,2025-03-15,2025,,,,,
35,Agression Physique,,2025-03-14,2025,,,,,
95,Agression Verbale,,2025-03-14,2025,,,,,
26,Braquage,,2025-03-14,2025,,,,,
74,Divers,,2025-03-14,2025,,,,,
93,Agression Verbale,,2025-03-13,2025,,,,,
62,Agression Verbale,,2025-03-13,2025,,,,,
78,Agression Verbale,,2025-03-13,2025,,,,,
64,Fraude Autres,,2025-03-13,2025,,,,,
33,Agression Verbale,,2025-03-13,2025,,,,,
75,Vol,,2025-03-12,2025,,,,,
57,Bagarre,,2025-03-12,2025,,,,,
60,Divers,,2025-03-12,2025,,,,,
78,Agression Verbale,,2025-03-12,2025,,,,,
78,Agression Verbale,,2025-03-12,2025,,,,,
14,Agression sur un tiers,,2025-03-12,2025,,,,,
76,Vandalisme,,2025-03-12,2025,,,,,
27,Grivèlerie,,2025-03-11,2025,,,,,
92,Agression Physique,,2025-03-11,2025,,,,,
34,Evenement suspect,,2025-03-11,2025,,,,,
13,Braquage,,2025-03-11,2025,,,,,
35,Bagarre,,2025-03-11,2025,,,,,
80,Divers,,2025-03-11,2025,,,,,
94,Agression Verbale,,2025-03-10,2025,,,,,
83,Agression Physique,,2025-03-09,2025,,,,,
14,Agression Verbale,,2025-03-09,2025,,,,,
13,Agression Verbale,,2025-03-08,2025,,,,,
91,Vol,,2025-03-07,2025,,,,,
63,Vol,,2025-03-07,2025,,,,,
56,Agression Verbale,,2025-03-07,2025,,,,,
13,Agression Physique,,2025-03-07,2025,,,,,
13,Bagarre,,2025-03-07,2025,,,,,
31,Evenement suspect,,2025-03-07,2025,,,,,
31,Evenement suspect,,2025-03-07,2025,,,,,
83,Vol,,2025-03-06,2025,,,,,
13,Vol,,2025-03-06,2025,,,,,
78,Vol,,2025-03-05,2025,,,,,
63,Agression Verbale,,2025-03-05,2025,,,,,
92,Agression sur un tiers,,2025-03-05,2025,,,,,
13,Agression verbale chauffeur,,2025-03-05,2025,,,,,
13,Vol,,2025-03-05,2025,,,,,
92,Divers,,2025-03-04,2025,,,,,
95,Tentative de fraude autres,,2025-03-04,2025,,,,,
13,Agression Physique,,2025-03-04,2025,,,,,
49,Agression Verbale,,2025-03-04,2025,,,,,
75,Vol sur un tiers,,2025-03-04,2025,,,,,
30,Tentative de cambriolage,,2025-03-03,2025,,,,,
25,Agression Verbale,,2025-03-03,2025,,,,,
33,Evenement suspect,,2025-03-03,2025,,,,,
49,Agression Verbale,,2025-03-03,2025,,,,,
59,Vol sur un tiers,,2025-03-03,2025,,,,,
79,Agression Verbale,,2025-03-03,2025,,,,,
33,Vol,,2025-03-03,2025,,,,,
63,Agression Verbale,,2025-03-02,2025,,,,,
13,Agression Physique,,2025-03-02,2025,,,,,
6,Vol,,2025-03-02,2025,,,,,
94,Agression Verbale,,2025-03-02,2025,,,,,
77,Vol,,2025-03-02,2025,,,,,
44,Agression Verbale,,2025-03-02,2025,,,,,
13,Vandalisme,,2025-03-01,2025,,,,,
34,Agression Verbale,,2025-03-01,2025,,,,,
6,Agression Verbale,,2025-03-01,2025,,,,,
77,Vol,,2025-03-01,2025,,,,,
89,Vandalisme,,2025-02-28,2025,,,,,
77,Rassemblements véhicules,,2025-02-28,2025,,,,,
53,Agression Verbale,,2025-02-28,2025,,,,,
91,Agression Verbale,,2025-02-27,2025,,,,,
56,Agression Verbale,,2025-02-27,2025,,,,,
76,Vol,,2025-02-27,2025,,,,,
59,Agression Verbale,,2025-02-27,2025,,,,,
69,Vandalisme,,2025-02-27,2025,,,,,
38,Vol,,2025-02-26,2025,,,,,
19,Vandalisme,,2025-02-26,2025,,,,,
41,Vandalisme,,2025-02-26,2025,,,,,
41,Vandalisme,,2025-02-26,2025,,,,,
35,Agression Verbale,,2025-02-26,2025,,,,,
14,Agression Verbale,,2025-02-25,2025,,,,,
45,Vol,,2025-02-25,2025,,,,,
69,Vol,,2025-02-25,2025,,,,,
28,Tentative de vol,,2025-02-25,2025,,,,,
31,Agression Verbale,,2025-02-24,2025,,,,,
56,Agression Verbale,,2025-02-24,2025,,,,,
75,Vandalisme,,2025-02-24,2025,,,,,
77,Vandalisme,,2025-02-24,2025,,,,,
44,Agression sur un tiers,,2025-02-23,2025,,,,,
44,Vol,,2025-02-23,2025,,,,,
13,Agression Verbale,,2025-02-22,2025,,,,,
30,Agression Verbale,,2025-02-22,2025,,,,,
95,Agression Verbale,,2025-02-22,2025,,,,,
59,Cambriolage,,2025-02-22,2025,,,,,
77,Rassemblements véhicules,,2025-02-22,2025,,,,,
44,Vandalisme,,2025-02-22,2025,,,,,
93,Agression Verbale,,2025-02-21,2025,,,,,
93,Agression Verbale,,2025-02-21,2025,,,,,
75,Tentative de vol,,2025-02-21,2025,,,,,
19,Agression Verbale,,2025-02-21,2025,,,,,
63,Vandalisme,,2025-02-21,2025,,,,,
33,Agression Verbale,,2025-02-21,2025,,,,,
34,Vol sur un tiers,,2025-02-21,2025,,,,,
13,Agression Verbale,,2025-02-21,2025,,,,,
77,Vandalisme,,2025-02-21,2025,,,,,
94,Agression sur un tiers,,2025-02-21,2025,,,,,
77,Rassemblements véhicules,,2025-02-21,2025,,,,,
93,Braquage,,2025-02-21,2025,,,,,
1,Tentative vol sur un tiers,,2025-02-21,2025,,,,,
76,Agression Verbale,,2025-02-21,2025,,,,,
91,Agression Physique,,2025-02-21,2025,,,,,
61,Vandalisme,,2025-02-21,2025,,,,,
62,Agression sur un tiers,,2025-02-21,2025,,,,,
88,Agression Verbale,,2025-02-21,2025,,,,,
76,Vandalisme,,2025-02-20,2025,,,,,
13,Agression Verbale,,2025-02-20,2025,,,,,
44,Divers,,2025-02-19,2025,,,,,
13,Tentative de vol,,2025-02-19,2025,,,,,
77,Vol sur un tiers,,2025-02-19,2025,,,,,
75,Agression Verbale,,2025-02-19,2025,,,,,
75,Vol sur un tiers,,2025-02-19,2025,,,,,
92,Cyberattaque,,2025-02-18,2025,,,,,
31,Agression Verbale,,2025-02-18,2025,,,,,
26,Vol sur un tiers,,2025-02-18,2025,,,,,
78,Agression Verbale,,2025-02-18,2025,,,,,
78,Fraude TotalFleet,,2025-02-18,2025,,,,,
88,Tentative de fraude autres,,2025-02-18,2025,,,,,
62,Vol,,2025-02-18,2025,,,,,
42,Agression Verbale,,2025-02-17,2025,,,,,
42,Agression Verbale,,2025-02-17,2025,,,,,
13,Agression Verbale,,2025-02-17,2025,,,,,
59,Vandalisme,,2025-02-17,2025,,,,,
13,Vol,,2025-02-17,2025,,,,,
44,Vol,,2025-02-17,2025,,,,,
69,Vol,,2025-02-17,2025,,,,,
93,Agression Verbale,,2025-02-17,2025,,,,,
93,Vol sur un tiers,,2025-02-17,2025,,,,,
44,Divers,,2025-02-16,2025,,,,,
26,Vandalisme,,2025-02-16,2025,,,,,
34,Agression Physique,,2025-02-16,2025,,,,,
69,Vandalisme,,2025-02-15,2025,,,,,
93,Divers,,2025-02-15,2025,,,,,
14,Divers,,2025-02-15,2025,,,,,
91,Vol,,2025-02-15,2025,,,,,
75,Agression Verbale,,2025-02-14,2025,,,,,
94,Bagarre,,2025-02-14,2025,,,,,
94,Agression Verbale,,2025-02-14,2025,,,,,
92,Agression Physique,,2025-02-14,2025,,,,,
33,Agression Verbale,,2025-02-13,2025,,,,,
60,Agression Verbale,,2025-02-13,2025,,,,,
56,Agression Verbale,,2025-02-13,2025,,,,,
92,Agression Verbale,,2025-02-13,2025,,,,,
35,Fraude faux billets,,2025-02-13,2025,,,,,
33,Vandalisme,,2025-02-12,2025,,,,,
60,Agression Verbale,,2025-02-12,2025,,,,,
77,Vol,,2025-02-12,2025,,,,,
91,Divers,,2025-02-12,2025,,,,,
28,Vandalisme,,2025-02-12,2025,,,,,
14,Vandalisme,,2025-02-12,2025,,,,,
14,Vandalisme,,2025-02-12,2025,,,,,
44,Agression Verbale,,2025-02-12,2025,,,,,
13,Agression Verbale,,2025-02-11,2025,,,,,
59,Agression Verbale,,2025-02-11,2025,,,,,
95,Agression Verbale,,2025-02-11,2025,,,,,
30,Agression Verbale,,2025-02-10,2025,,,,,
92,Agression Physique,,2025-02-10,2025,,,,,
35,Cambriolage,,2025-02-10,2025,,,,,
95,Tentative agression physique,,2025-02-09,2025,,,,,
77,Vol sur un tiers,,2025-02-09,2025,,,,,
95,Vol,,2025-02-09,2025,,,,,
33,Agression Verbale,,2025-02-09,2025,,,,,
93,Agression Verbale,,2025-02-08,2025,,,,,
95,Agression Physique,,2025-02-08,2025,,,,,
76,Agression Physique,,2025-02-07,2025,,,,,
77,Rassemblements véhicules,,2025-02-07,2025,,,,,
57,Agression Verbale,,2025-02-07,2025,,,,,
42,Fraude TotalFleet,,2025-02-06,2025,,,,,
83,Agression sur un tiers,,2025-02-06,2025,,,,,
59,Agression sur un tiers,,2025-02-06,2025,,,,,
57,Agression Verbale,,2025-02-06,2025,,,,,
95,Agression Verbale,,2025-02-06,2025,,,,,
54,Cambriolage,,2025-02-05,2025,,,,,
93,Agression Verbale,,2025-02-05,2025,,,,,
75,Vandalisme,,2025-02-05,2025,,,,,
91,Tentative de vol,,2025-02-05,2025,,,,,
62,Vol,,2025-02-05,2025,,,,,
49,Agression Verbale,,2025-02-04,2025,,,,,
93,Bagarre,,2025-02-04,2025,,,,,
13,Tentative de vol,,2025-02-04,2025,,,,,
77,Evenement suspect,,2025-02-04,2025,,,,,
63,Agression Verbale,,2025-02-03,2025,,,,,
59,Agression Verbale,,2025-02-03,2025,,,,,
26,Vol sur un tiers,,2025-02-03,2025,,,,,
77,Vol,,2025-02-03,2025,,,,,
10,Vol,,2025-02-03,2025,,,,,
17,Tentative agression physique,,2025-02-03,2025,,,,,
83,Divers,,2025-02-02,2025,,,,,
38,Bagarre,,2025-02-02,2025,,,,,
92,Agression Verbale,,2025-02-02,2025,,,,,
51,Vol,,2025-02-02,2025,,,,,
92,Agression Verbale,,2025-02-01,2025,,,,,
93,Divers,,2025-02-01,2025,,,,,
38,Agression Verbale,,2025-01-31,2025,,,,,
34,Agression Verbale,,2025-01-31,2025,,,,,
38,Vandalisme,,2025-01-31,2025,,,,,
91,Agression Verbale,,2025-01-31,2025,,,,,
27,Agression Verbale,,2025-01-30,2025,,,,,
75,Vol sur un tiers,,2025-01-30,2025,,,,,
91,Tentative de vol,,2025-01-30,2025,,,,,
75,Bagarre,,2025-01-30,2025,,,,,
44,Agression Verbale,,2025-01-30,2025,,,,,
92,Tentative de vol,,2025-01-29,2025,,,,,
57,Agression Verbale,,2025-01-29,2025,,,,,
23,Vol,,2025-01-29,2025,,,,,
91,Vol,,2025-01-29,2025,,,,,
77,Agression Verbale,,2025-01-29,2025,,,,,
1,Tentative de cambriolage,,2025-01-29,2025,,,,,
93,Agression Physique,,2025-01-28,2025,,,,,
53,Bagarre,,2025-01-28,2025,,,,,
21,Agression sur un tiers,,2025-01-28,2025,,,,,
38,Tentative de cambriolage,,2025-01-28,2025,,,,,
77,Agression Verbale,,2025-01-28,2025,,,,,
74,Vandalisme,,2025-01-28,2025,,,,,
76,Vol,,2025-01-28,2025,,,,,
63,Tentative intrusion,,2025-01-27,2025,,,,,
35,Vol,,2025-01-26,2025,,,,,
91,Tentative de vol,,2025-01-26,2025,,,,,
78,Vandalisme,,2025-01-26,2025,,,,,
38,Vol,,2025-01-26,2025,,,,,
71,Agression Verbale,,2025-01-26,2025,,,,,
75,Vandalisme,,2025-01-25,2025,,,,,
38,Tentative de cambriolage,,2025-01-25,2025,,,,,
69,Agression Verbale,,2025-01-25,2025,,,,,
44,Agression Verbale,,2025-01-25,2025,,,,,
77,Vol sur un tiers,,2025-01-25,2025,,,,,
76,Vol,,2025-01-24,2025,,,,,
91,Agression Verbale,,2025-01-24,2025,,,,,
33,Agression sur un tiers,,2025-01-24,2025,,,,,
77,Vandalisme,,2025-01-24,2025,,,,,
76,Agression sur un tiers,,2025-01-24,2025,,,,,
13,Vol,,2025-01-23,2025,,,,,
21,Bagarre,,2025-01-23,2025,,,,,
33,Agression sur un tiers,,2025-01-22,2025,,,,,
94,Vandalisme,,2025-01-22,2025,,,,,
94,Agression Verbale,,2025-01-22,2025,,,,,
77,Agression sur un tiers,,2025-01-22,2025,,,,,
77,Vol sur un tiers,,2025-01-22,2025,,,,,
77,Vol,,2025-01-22,2025,,,,,
78,Vandalisme,,2025-01-22,2025,,,,,
31,Vandalisme,,2025-01-22,2025,,,,,
77,Tentative de cambriolage,,2025-01-21,2025,,,,,
72,Vol,,2025-01-20,2025,,,,,
28,Agression Verbale,,2025-01-20,2025,,,,,
94,Agression sur un tiers,,2025-01-20,2025,,,,,
75,Vol sur un tiers,,2025-01-20,2025,,,,,
84,Agression Verbale,,2025-01-19,2025,,,,,
88,Agression Verbale,,2025-01-19,2025,,,,,
72,Fraude Autres,,2025-01-19,2025,,,,,
77,Bagarre,,2025-01-19,2025,,,,,
63,Agression Verbale,,2025-01-18,2025,,,,,
91,Agression Verbale,,2025-01-18,2025,,,,,
63,Vandalisme,,2025-01-17,2025,,,,,
63,Vol,,2025-01-17,2025,,,,,
54,Vandalisme,,2025-01-17,2025,,,,,
84,Bagarre,,2025-01-17,2025,,,,,
33,Agression Physique,,2025-01-16,2025,,,,,
21,Vol,,2025-01-16,2025,,,,,
37,Vandalisme,,2025-01-16,2025,,,,,
59,Agression sur un tiers,,2025-01-16,2025,,,,,
93,Vol,,2025-01-16,2025,,,,,
83,Agression Verbale,,2025-01-15,2025,,,,,
59,Agression Verbale,,2025-01-15,2025,,,,,
19,Agression Physique,,2025-01-15,2025,,,,,
73,Vandalisme,,2025-01-15,2025,,,,,
78,Agression sur un tiers,,2025-01-15,2025,,,,,
17,Vandalisme,,2025-01-14,2025,,,,,
60,Vol,,2025-01-14,2025,,,,,
76,Menace braquage,,2025-01-13,2025,,,,,
13,Bagarre,,2025-01-13,2025,,,,,
74,Braquage,,2025-01-13,2025,,,,,
76,Agression Verbale,,2025-01-13,2025,,,,,
25,Agression Verbale,,2025-01-13,2025,,,,,
33,Vol,,2025-01-13,2025,,,,,
63,Vol,,2025-01-12,2025,,,,,
72,Agression Verbale,,2025-01-11,2025,,,,,
33,Agression Verbale,,2025-01-11,2025,,,,,
1,Agression Verbale,,2025-01-11,2025,,,,,
77,Agression sur un tiers,,2025-01-11,2025,,,,,
44,Vandalisme,,2025-01-11,2025,,,,,
72,Agression Verbale,,2025-01-11,2025,,,,,
72,Agression Verbale,,2025-01-11,2025,,,,,
75,Vandalisme,,2025-01-10,2025,,,,,
94,Agression Verbale,,2025-01-10,2025,,,,,
21,Agression Verbale,,2025-01-10,2025,,,,,
63,Vol,,2025-01-09,2025,,,,,
33,Vol,,2025-01-09,2025,,,,,
94,Vandalisme,,2025-01-08,2025,,,,,
92,Vol sur un tiers,,2025-01-08,2025,,,,,
21,Agression sur un tiers,,2025-01-08,2025,,,,,
76,Agression Verbale,,2025-01-08,2025,,,,,
44,Agression sur un tiers,,2025-01-07,2025,,,,,
76,Vol,,2025-01-07,2025,,,,,
77,Agression sur un tiers,,2025-01-07,2025,,,,,
45,Agression Verbale,,2025-01-06,2025,,,,,
45,Agression Verbale,,2025-01-06,2025,,,,,
92,Vol,,2025-01-06,2025,,,,,
55,Vandalisme,,2025-01-06,2025,,,,,
78,Vandalisme,,2025-01-05,2025,,,,,
76,Agression sur un tiers,,2025-01-05,2025,,,,,
95,Agression Verbale,,2025-01-05,2025,,,,,
95,Tentative de vol,,2025-01-05,2025,,,,,
31,Agression Verbale,,2025-01-05,2025,,,,,
71,Cambriolage,,2025-01-04,2025,,,,,
78,Agression Verbale,,2025-01-04,2025,,,,,
27,Agression Verbale,,2025-01-03,2025,,,,,
13,Bagarre,,2025-01-03,2025,,,,,
63,Agression Verbale,,2025-01-03,2025,,,,,
14,Agression Verbale,,2025-01-03,2025,,,,,
77,Agression Verbale,,2025-01-02,2025,,,,,
78,Agression Verbale,,2025-01-02,2025,,,,,
94,Agression Verbale,,2025-01-01,2025,,,,,
31,Bagarre,,2025-01-01,2025,,,,,
75,Vandalisme,,2025-01-01,2025,,,,,
92,Agression Verbale,,2024-12-31,2024,,,,,
62,Agression Verbale,,2024-12-30,2024,,,,,
69,Tentative de braquage,,2024-12-30,2024,,,,,
13,Agression prestataire,,2024-12-30,2024,,,,,
63,Agression Verbale,,2024-12-29,2024,,,,,
13,Agression Verbale,,2024-12-29,2024,,,,,
77,Agression Verbale,,2024-12-29,2024,,,,,
25,Braquage,,2024-12-29,2024,,,,,
77,Tentative de vol,,2024-12-29,2024,,,,,
71,Braquage,,2024-12-28,2024,,,,,
13,Agression Physique,,2024-12-28,2024,,,,,
51,Divers,,2024-12-28,2024,,,,,
28,Agression Verbale,,2024-12-27,2024,,,,,
68,Vol,,2024-12-27,2024,,,,,
5,Agression Verbale,,2024-12-26,2024,,,,,
94,Vol,,2024-12-25,2024,,,,,
82,Tentative de vol,,2024-12-25,2024,,,,,
75,Vandalisme,,2024-12-24,2024,,,,,
95,Agression Verbale,,2024-12-24,2024,,,,,
59,Bagarre,,2024-12-23,2024,,,,,
13,Agression Verbale,,2024-12-23,2024,,,,,
29,Vol,,2024-12-23,2024,,,,,
44,Vol,,2024-12-23,2024,,,,,
91,Agression sur un tiers,,2024-12-23,2024,,,,,
51,Vandalisme,,2024-12-23,2024,,,,,
95,Vandalisme,,2024-12-22,2024,,,,,
59,Agression Verbale,,2024-12-22,2024,,,,,
95,Divers,,2024-12-22,2024,,,,,
62,Vol,,2024-12-22,2024,,,,,
56,Agression Verbale,,2024-12-20,2024,,,,,
91,Réquisition FO,,2024-12-20,2024,,,,,
91,Réquisition FO,,2024-12-20,2024,,,,,
93,Agression prestataire,,2024-12-20,2024,,,,,
67,Agression Verbale,,2024-12-20,2024,,,,,
67,Agression Verbale,,2024-12-20,2024,,,,,
32,Cambriolage,,2024-12-19,2024,,,,,
93,Vol sur un tiers,,2024-12-19,2024,,,,,
56,Vol,,2024-12-19,2024,,,,,
94,Vol sur un tiers,,2024-12-19,2024,,,,,
67,Divers,,2024-12-19,2024,,,,,
78,Bagarre,,2024-12-19,2024,,,,,
75,Divers,,2024-12-18,2024,,,,,
75,Vandalisme,,2024-12-18,2024,,,,,
76,Vandalisme,,2024-12-18,2024,,,,,
76,Agression Verbale,,2024-12-18,2024,,,,,
92,Agression Verbale,,2024-12-18,2024,,,,,
92,Tentative de fraude autres,,2024-12-18,2024,,,,,
69,Bagarre,,2024-12-17,2024,,,,,
56,Agression Verbale,,2024-12-17,2024,,,,,
54,Bagarre,,2024-12-16,2024,,,,,
33,Agression Verbale,,2024-12-16,2024,,,,,
60,Divers,,2024-12-16,2024,,,,,
77,Agression Verbale,,2024-12-15,2024,,,,,
94,Divers,,2024-12-15,2024,,,,,
33,Agression sur un tiers,,2024-12-15,2024,,,,,
76,Bagarre,,2024-12-14,2024,,,,,
60,Vol,,2024-12-13,2024,,,,,
57,Agression sur un tiers,,2024-12-13,2024,,,,,
13,Agression sur un tiers,,2024-12-13,2024,,,,,
34,Agression Verbale,,2024-12-13,2024,,,,,
38,Agression Verbale,,2024-12-13,2024,,,,,
92,Réquisition FO,,2024-12-13,2024,,,,,
91,SDF,,2024-12-13,2024,,,,,
77,Agression Verbale,,2024-12-12,2024,,,,,
57,Agression Physique,,2024-12-12,2024,,,,,
93,Vol sur un tiers,,2024-12-12,2024,,,,,
26,Vol,,2024-12-12,2024,,,,,
60,Vol,,2024-12-12,2024,,,,,
92,Agression Verbale,,2024-12-12,2024,,,,,
95,Vandalisme,,2024-12-12,2024,,,,,
57,Braquage,,2024-12-11,2024,,,,,
91,Divers,,2024-12-11,2024,,,,,
76,Divers Médias,,2024-12-11,2024,,,,,
62,Clandestin,,2024-12-11,2024,,,,,
91,Vandalisme,,2024-12-11,2024,,,,,
68,Vandalisme,,2024-12-11,2024,,,,,
93,Agression Verbale,,2024-12-11,2024,,,,,
26,Agression Verbale,,2024-12-11,2024,,,,,
94,Agression Verbale,,2024-12-10,2024,,,,,
76,Divers Médias,,2024-12-10,2024,,,,,
59,Divers,,2024-12-09,2024,,,,,
95,Agression Verbale,,2024-12-09,2024,,,,,
37,Vandalisme,,2024-12-09,2024,,,,,
1,Agression Verbale,,2024-12-09,2024,,,,,
26,Vol,,2024-12-09,2024,,,,,
74,Réquisition FO,,2024-12-09,2024,,,,,
6,Cambriolage,,2024-12-08,2024,,,,,
94,Agression Verbale,,2024-12-08,2024,,,,,
59,Tentative de cambriolage,,2024-12-08,2024,,,,,
30,Vandalisme,,2024-12-08,2024,,,,,
44,Vol,,2024-12-08,2024,,,,,
91,SDF,,2024-12-07,2024,,,,,
69,Agression Verbale,,2024-12-07,2024,,,,,
44,Vol,,2024-12-07,2024,,,,,
93,Agression Verbale,,2024-12-06,2024,,,,,
28,SDF,,2024-12-06,2024,,,,,
27,Agression Verbale,,2024-12-06,2024,,,,,
44,Vol,,2024-12-06,2024,,,,,
51,Cambriolage,,2024-12-06,2024,,,,,
77,Divers,,2024-12-06,2024,,,,,
75,Manifestation,,2024-12-05,2024,,,,,
59,Divers,,2024-12-05,2024,,,,,
38,Vandalisme,,2024-12-05,2024,,,,,
91,Vandalisme,,2024-12-05,2024,,,,,
58,Tentative de fraude CB,,2024-12-05,2024,,,,,
93,Vol sur un tiers,,2024-12-04,2024,,,,,
94,Tentative de cambriolage,,2024-12-04,2024,,,,,
59,Agression Verbale,,2024-12-04,2024,,,,,
56,Agression Verbale,,2024-12-04,2024,,,,,
59,Agression Physique,,2024-12-04,2024,,,,,
91,Agression Verbale,,2024-12-04,2024,,,,,
72,Agression Verbale,,2024-12-04,2024,,,,,
4,Vandalisme,,2024-12-04,2024,,,,,
75,Manifestation,,2024-12-03,2024,,,,,
95,Vol,,2024-12-03,2024,,,,,
77,Vandalisme,,2024-12-03,2024,,,,,
69,Divers,,2024-12-03,2024,,,,,
51,Divers,,2024-12-03,2024,,,,,
54,Fraude Autres,,2024-12-02,2024,,,,,
76,Agression sur un tiers,,2024-12-02,2024,,,,,
59,Divers,,2024-12-02,2024,,,,,
59,Réquisition FO,,2024-12-02,2024,,,,,
44,Agression sur un tiers,,2024-12-02,2024,,,,,
93,Agression Verbale,,2024-12-01,2024,,,,,
74,Agression Verbale,,2024-12-01,2024,,,,,
95,Agression Verbale,,2024-12-01,2024,,,,,
5,Vandalisme,,2024-12-01,2024,,,,,
13,Agression Verbale,,2024-11-30,2024,,,,,
45,Vol,,2024-11-30,2024,,,,,
71,Agression Verbale,,2024-11-30,2024,,,,,
33,Vol,,2024-11-30,2024,,,,,
75,Vol sur un tiers,,2024-11-29,2024,,,,,
40,Braquage,,2024-11-29,2024,,,,,
77,Agression Verbale,,2024-11-29,2024,,,,,
87,Agression Verbale,,2024-11-29,2024,,,,,
63,Agression Verbale,,2024-11-29,2024,,,,,
53,Agression Verbale,,2024-11-29,2024,,,,,
94,Vol,,2024-11-29,2024,,,,,
13,Vandalisme,,2024-11-29,2024,,,,,
68,Vandalisme,,2024-11-29,2024,,,,,
76,Agression Physique,,2024-11-29,2024,,,,,
59,Agression Verbale,,2024-11-29,2024,,,,,
93,Vandalisme,,2024-11-29,2024,,,,,
13,Tentative de vol,,2024-11-29,2024,,,,,
77,Rassemblements véhicules,,2024-11-29,2024,,,,,
52,Agression Verbale,,2024-11-28,2024,,,,,
63,Agression Verbale,,2024-11-28,2024,,,,,
63,Agression Verbale,,2024-11-28,2024,,,,,
13,Vandalisme,,2024-11-28,2024,,,,,
69,Agression Verbale,,2024-11-28,2024,,,,,
63,Agression Verbale,,2024-11-27,2024,,,,,
94,Vandalisme,,2024-11-27,2024,,,,,
13,Divers,,2024-11-27,2024,,,,,
93,Vol,,2024-11-27,2024,,,,,
95,Agression Verbale,,2024-11-27,2024,,,,,
76,Agression Verbale,,2024-11-27,2024,,,,,
92,Divers,,2024-11-27,2024,,,,,
95,Vol,,2024-11-27,2024,,,,,
91,Vandalisme,,2024-11-27,2024,,,,,
59,Manifestation,,2024-11-26,2024,,,,,
95,Vol,,2024-11-26,2024,,,,,
93,Vol,,2024-11-26,2024,,,,,
44,Tentative agression physique,,2024-11-26,2024,,,,,
76,Agression Verbale,,2024-11-26,2024,,,,,
35,Vandalisme,,2024-11-26,2024,,,,,
60,Tentative de cambriolage,,2024-11-25,2024,,,,,
94,Agression Physique,,2024-11-25,2024,,,,,
33,Vol,,2024-11-25,2024,,,,,
13,Agression Verbale,,2024-11-25,2024,,,,,
6,Rassemblements individus,,2024-11-25,2024,,,,,
45,Vol,,2024-11-25,2024,,,,,
91,Vol,,2024-11-25,2024,,,,,
95,Vol,,2024-11-25,2024,,,,,
93,Tentative de vol,,2024-11-24,2024,,,,,
79,Tentative de vol,,2024-11-24,2024,,,,,
69,Vol,,2024-11-24,2024,,,,,
25,Braquage,,2024-11-23,2024,,,,,
29,Cambriolage,,2024-11-23,2024,,,,,
44,Agression Verbale,,2024-11-23,2024,,,,,
1,Vol sur un tiers,,2024-11-23,2024,,,,,
18,Vandalisme,,2024-11-22,2024,,,,,
18,Tentative agression physique,,2024-11-22,2024,,,,,
83,Agression Verbale,,2024-11-21,2024,,,,,
64,Agression Verbale,,2024-11-21,2024,,,,,
59,Agression Verbale,,2024-11-21,2024,,,,,
60,Agression Verbale,,2024-11-21,2024,,,,,
60,Manifestation,,2024-11-21,2024,,,,,
92,Agression sur un tiers,,2024-11-21,2024,,,,,
35,Fraude CB,,2024-11-20,2024,,,,,
17,Vol,,2024-11-20,2024,,,,,
31,Agression Verbale,,2024-11-20,2024,,,,,
78,Vol,,2024-11-20,2024,,,,,
95,Vol,,2024-11-20,2024,,,,,
91,Agression sur un tiers,,2024-11-20,2024,,,,,
13,Agression Verbale,,2024-11-20,2024,,,,,
51,Vandalisme,,2024-11-20,2024,,,,,
35,Divers,,2024-11-19,2024,,,,,
50,Vol,,2024-11-19,2024,,,,,
57,Cambriolage,,2024-11-18,2024,,,,,
74,Braquage,,2024-11-18,2024,,,,,
45,Agression Verbale,,2024-11-18,2024,,,,,
95,Agression Verbale,,2024-11-18,2024,,,,,
33,Vandalisme,,2024-11-18,2024,,,,,
77,Vol,,2024-11-18,2024,,,,,
77,Vol,,2024-11-18,2024,,,,,
13,Vol,,2024-11-18,2024,,,,,
30,Tentative agression physique,,2024-11-17,2024,,,,,
13,Vol,,2024-11-17,2024,,,,,
42,Vandalisme,,2024-11-17,2024,,,,,
